vdc,ward,parcel_id,Landuse
नकटुवा,5,50,आवासिय क्षेत्र
नकटुवा,5,53,आवासिय क्षेत्र
नकटुवा,5,56,आवासिय क्षेत्र
नकटुवा,5,61,आवासिय क्षेत्र
नकटुवा,5,68,कृषि क्षेत्र
नकटुवा,5,71,आवासिय क्षेत्र
नकटुवा,5,72,आवासिय क्षेत्र
नकटुवा,5,73,कृषि क्षेत्र
नकटुवा,5,74,कृषि क्षेत्र
नकटुवा,5,76,कृषि क्षेत्र
नकटुवा,5,77,कृषि क्षेत्र
नकटुवा,5,78,कृषि क्षेत्र
नकटुवा,5,79,कृषि क्षेत्र
नकटुवा,5,81,कृषि क्षेत्र
नकटुवा,5,82,कृषि क्षेत्र
नकटुवा,5,87,कृषि क्षेत्र
नकटुवा,5,93,कृषि क्षेत्र
नकटुवा,5,106,कृषि क्षेत्र
नकटुवा,5,107,कृषि क्षेत्र
नकटुवा,5,111,कृषि क्षेत्र
नकटुवा,5,112,कृषि क्षेत्र
नकटुवा,5,114,कृषि क्षेत्र
नकटुवा,5,115,कृषि क्षेत्र
नकटुवा,5,116,कृषि क्षेत्र
नकटुवा,5,117,कृषि क्षेत्र
नकटुवा,5,118,कृषि क्षेत्र
नकटुवा,5,123,कृषि क्षेत्र
नकटुवा,5,128,आवासिय क्षेत्र
नकटुवा,5,130,आवासिय क्षेत्र
नकटुवा,5,133,आवासिय क्षेत्र
नकटुवा,5,135,आवासिय क्षेत्र
नकटुवा,5,136,आवासिय क्षेत्र
नकटुवा,5,137,आवासिय क्षेत्र
नकटुवा,5,138,आवासिय क्षेत्र
नकटुवा,5,139,कृषि क्षेत्र
नकटुवा,5,140,कृषि क्षेत्र
नकटुवा,5,141,आवासिय क्षेत्र
नकटुवा,5,149,कृषि क्षेत्र
नकटुवा,5,151,आवासिय क्षेत्र
नकटुवा,5,153,आवासिय क्षेत्र
नकटुवा,5,155,कृषि क्षेत्र
नकटुवा,5,157,आवासिय क्षेत्र
नकटुवा,5,161,आवासिय क्षेत्र
नकटुवा,5,162,आवासिय क्षेत्र
नकटुवा,5,164,आवासिय क्षेत्र
नकटुवा,5,167,आवासिय क्षेत्र
नकटुवा,5,180,आवासिय क्षेत्र
नकटुवा,5,182,आवासिय क्षेत्र
नकटुवा,5,183,आवासिय क्षेत्र
नकटुवा,5,188,आवासिय क्षेत्र
नकटुवा,5,192,आवासिय क्षेत्र
नकटुवा,5,193,कृषि क्षेत्र
नकटुवा,5,196,कृषि क्षेत्र
नकटुवा,5,198,आवासिय क्षेत्र
नकटुवा,5,200,आवासिय क्षेत्र
नकटुवा,5,201,कृषि क्षेत्र
नकटुवा,5,203,कृषि क्षेत्र
नकटुवा,5,206,आवासिय क्षेत्र
नकटुवा,5,207,आवासिय क्षेत्र
नकटुवा,5,217,कृषि क्षेत्र
नकटुवा,5,218,कृषि क्षेत्र
नकटुवा,5,219,आवासिय क्षेत्र
नकटुवा,5,220,आवासिय क्षेत्र
नकटुवा,5,224,कृषि क्षेत्र
नकटुवा,5,225,कृषि क्षेत्र
नकटुवा,5,228,आवासिय क्षेत्र
नकटुवा,5,229,आवासिय क्षेत्र
नकटुवा,5,231,आवासिय क्षेत्र
नकटुवा,5,232,आवासिय क्षेत्र
नकटुवा,5,234,कृषि क्षेत्र
नकटुवा,5,236,कृषि क्षेत्र
नकटुवा,5,237,कृषि क्षेत्र
नकटुवा,5,238,कृषि क्षेत्र
नकटुवा,5,240,कृषि क्षेत्र
नकटुवा,5,241,कृषि क्षेत्र
नकटुवा,5,246,आवासिय क्षेत्र
नकटुवा,5,247,आवासिय क्षेत्र
नकटुवा,5,250,कृषि क्षेत्र
नकटुवा,5,251,कृषि क्षेत्र
नकटुवा,5,252,आवासिय क्षेत्र
नकटुवा,5,253,आवासिय क्षेत्र
नकटुवा,5,280,आवासिय क्षेत्र
नकटुवा,5,281,आवासिय क्षेत्र
नकटुवा,5,282,आवासिय क्षेत्र
नकटुवा,5,283,आवासिय क्षेत्र
नकटुवा,5,286,आवासिय क्षेत्र
नकटुवा,5,287,आवासिय क्षेत्र
नकटुवा,5,287,आवासिय क्षेत्र
नकटुवा,5,289,आवासिय क्षेत्र
नकटुवा,5,289,आवासिय क्षेत्र
नकटुवा,5,290,कृषि क्षेत्र
नकटुवा,5,292,कृषि क्षेत्र
नकटुवा,5,296,कृषि क्षेत्र
नकटुवा,5,297,कृषि क्षेत्र
नकटुवा,5,311,आवासिय क्षेत्र
नकटुवा,5,312,आवासिय क्षेत्र
नकटुवा,5,315,आवासिय क्षेत्र
नकटुवा,5,319,आवासिय क्षेत्र
नकटुवा,5,320,आवासिय क्षेत्र
नकटुवा,5,327,आवासिय क्षेत्र
नकटुवा,5,327,आवासिय क्षेत्र
नकटुवा,5,329,आवासिय क्षेत्र
नकटुवा,5,333,कृषि क्षेत्र
नकटुवा,5,337,कृषि क्षेत्र
नकटुवा,5,338,कृषि क्षेत्र
नकटुवा,5,351,आवासिय क्षेत्र
नकटुवा,5,353,आवासिय क्षेत्र
नकटुवा,5,354,आवासिय क्षेत्र
नकटुवा,5,355,आवासिय क्षेत्र
नकटुवा,5,356,आवासिय क्षेत्र
नकटुवा,5,358,आवासिय क्षेत्र
नकटुवा,5,360,कृषि क्षेत्र
नकटुवा,5,362,आवासिय क्षेत्र
नकटुवा,5,363,आवासिय क्षेत्र
नकटुवा,5,365,कृषि क्षेत्र
नकटुवा,5,368,कृषि क्षेत्र
नकटुवा,5,369,कृषि क्षेत्र
नकटुवा,5,370,कृषि क्षेत्र
नकटुवा,5,371,कृषि क्षेत्र
नकटुवा,5,376,कृषि क्षेत्र
नकटुवा,5,377,कृषि क्षेत्र
नकटुवा,5,379,कृषि क्षेत्र
नकटुवा,5,380,कृषि क्षेत्र
नकटुवा,5,382,कृषि क्षेत्र
नकटुवा,5,383,कृषि क्षेत्र
नकटुवा,5,384,कृषि क्षेत्र
नकटुवा,5,388,कृषि क्षेत्र
नकटुवा,5,389,कृषि क्षेत्र
नकटुवा,5,394,कृषि क्षेत्र
नकटुवा,5,395,कृषि क्षेत्र
नकटुवा,5,402,कृषि क्षेत्र
नकटुवा,5,403,कृषि क्षेत्र
नकटुवा,5,411,कृषि क्षेत्र
नकटुवा,5,416,आवासिय क्षेत्र
नकटुवा,5,417,आवासिय क्षेत्र
नकटुवा,5,422,कृषि क्षेत्र
नकटुवा,5,423,कृषि क्षेत्र
नकटुवा,5,428,कृषि क्षेत्र
नकटुवा,5,429,कृषि क्षेत्र
नकटुवा,5,435,आवासिय क्षेत्र
नकटुवा,5,436,आवासिय क्षेत्र
नकटुवा,5,443,आवासिय क्षेत्र
नकटुवा,5,444,आवासिय क्षेत्र
नकटुवा,5,445,आवासिय क्षेत्र
नकटुवा,5,449,कृषि क्षेत्र
नकटुवा,5,455,कृषि क्षेत्र
नकटुवा,5,456,कृषि क्षेत्र
नकटुवा,5,457,कृषि क्षेत्र
नकटुवा,5,459,कृषि क्षेत्र
नकटुवा,5,460,कृषि क्षेत्र
नकटुवा,5,467,आवासिय क्षेत्र
नकटुवा,5,467,आवासिय क्षेत्र
नकटुवा,5,470,आवासिय क्षेत्र
नकटुवा,5,471,कृषि क्षेत्र
नकटुवा,5,472,कृषि क्षेत्र
नकटुवा,5,475,कृषि क्षेत्र
नकटुवा,5,476,कृषि क्षेत्र
नकटुवा,5,477,कृषि क्षेत्र
नकटुवा,5,478,कृषि क्षेत्र
नकटुवा,5,479,कृषि क्षेत्र
नकटुवा,5,480,आवासिय क्षेत्र
नकटुवा,5,485,आवासिय क्षेत्र
नकटुवा,5,487,आवासिय क्षेत्र
नकटुवा,5,488,आवासिय क्षेत्र
नकटुवा,5,488,आवासिय क्षेत्र
नकटुवा,5,489,आवासिय क्षेत्र
नकटुवा,5,490,कृषि क्षेत्र
नकटुवा,5,492,कृषि क्षेत्र
नकटुवा,5,494,कृषि क्षेत्र
नकटुवा,5,495,कृषि क्षेत्र
नकटुवा,5,496,आवासिय क्षेत्र
नकटुवा,5,499,आवासिय क्षेत्र
नकटुवा,5,500,कृषि क्षेत्र
नकटुवा,5,501,कृषि क्षेत्र
नकटुवा,5,502,आवासिय क्षेत्र
नकटुवा,5,503,आवासिय क्षेत्र
नकटुवा,5,506,आवासिय क्षेत्र
नकटुवा,5,507,कृषि क्षेत्र
नकटुवा,5,509,आवासिय क्षेत्र
नकटुवा,5,513,आवासिय क्षेत्र
नकटुवा,5,514,आवासिय क्षेत्र
नकटुवा,5,515,आवासिय क्षेत्र
नकटुवा,5,517,कृषि क्षेत्र
नकटुवा,5,521,कृषि क्षेत्र
नकटुवा,5,522,कृषि क्षेत्र
नकटुवा,5,527,आवासिय क्षेत्र
नकटुवा,5,530,आवासिय क्षेत्र
नकटुवा,5,531,आवासिय क्षेत्र
नकटुवा,5,532,आवासिय क्षेत्र
नकटुवा,5,539,आवासिय क्षेत्र
नकटुवा,5,540,आवासिय क्षेत्र
नकटुवा,5,541,आवासिय क्षेत्र
नकटुवा,5,552,कृषि क्षेत्र
नकटुवा,5,556,कृषि क्षेत्र
नकटुवा,5,557,कृषि क्षेत्र
नकटुवा,5,558,कृषि क्षेत्र
नकटुवा,5,559,कृषि क्षेत्र
नकटुवा,5,563,कृषि क्षेत्र
नकटुवा,5,565,कृषि क्षेत्र
नकटुवा,5,566,कृषि क्षेत्र
नकटुवा,5,567,कृषि क्षेत्र
नकटुवा,5,568,आवासिय क्षेत्र
नकटुवा,5,569,आवासिय क्षेत्र
नकटुवा,5,570,आवासिय क्षेत्र
नकटुवा,5,577,कृषि क्षेत्र
नकटुवा,5,578,कृषि क्षेत्र
नकटुवा,5,579,कृषि क्षेत्र
नकटुवा,5,586,आवासिय क्षेत्र
नकटुवा,5,587,आवासिय क्षेत्र
नकटुवा,5,588,आवासिय क्षेत्र
नकटुवा,5,589,आवासिय क्षेत्र
नकटुवा,5,596,आवासिय क्षेत्र
नकटुवा,5,597,आवासिय क्षेत्र
नकटुवा,5,598,आवासिय क्षेत्र
नकटुवा,5,599,आवासिय क्षेत्र
नकटुवा,5,600,आवासिय क्षेत्र
नकटुवा,5,601,आवासिय क्षेत्र
नकटुवा,5,607,कृषि क्षेत्र
नकटुवा,5,608,कृषि क्षेत्र
नकटुवा,5,609,आवासिय क्षेत्र
नकटुवा,5,610,आवासिय क्षेत्र
नकटुवा,5,611,कृषि क्षेत्र
नकटुवा,5,612,कृषि क्षेत्र
नकटुवा,5,613,कृषि क्षेत्र
नकटुवा,5,614,आवासिय क्षेत्र
नकटुवा,5,615,आवासिय क्षेत्र
नकटुवा,5,616,आवासिय क्षेत्र
नकटुवा,5,617,आवासिय क्षेत्र
नकटुवा,5,618,आवासिय क्षेत्र
नकटुवा,5,625,आवासिय क्षेत्र
नकटुवा,5,629,कृषि क्षेत्र
नकटुवा,5,630,कृषि क्षेत्र
नकटुवा,5,639,कृषि क्षेत्र
नकटुवा,5,640,कृषि क्षेत्र
नकटुवा,5,642,आवासिय क्षेत्र
नकटुवा,5,643,आवासिय क्षेत्र
नकटुवा,5,647,आवासिय क्षेत्र
नकटुवा,5,648,आवासिय क्षेत्र
नकटुवा,5,649,आवासिय क्षेत्र
नकटुवा,5,650,आवासिय क्षेत्र
नकटुवा,5,651,आवासिय क्षेत्र
नकटुवा,5,661,आवासिय क्षेत्र
नकटुवा,5,662,आवासिय क्षेत्र
नकटुवा,5,663,आवासिय क्षेत्र
नकटुवा,5,664,कृषि क्षेत्र
नकटुवा,5,665,कृषि क्षेत्र
नकटुवा,5,666,आवासिय क्षेत्र
नकटुवा,5,670,कृषि क्षेत्र
नकटुवा,5,671,कृषि क्षेत्र
नकटुवा,5,680,आवासिय क्षेत्र
नकटुवा,5,681,आवासिय क्षेत्र
नकटुवा,5,684,कृषि क्षेत्र
नकटुवा,5,688,कृषि क्षेत्र
नकटुवा,5,689,कृषि क्षेत्र
नकटुवा,5,690,आवासिय क्षेत्र
नकटुवा,5,691,आवासिय क्षेत्र
नकटुवा,5,692,आवासिय क्षेत्र
नकटुवा,5,693,आवासिय क्षेत्र
नकटुवा,5,694,आवासिय क्षेत्र
नकटुवा,5,695,आवासिय क्षेत्र
नकटुवा,5,696,आवासिय क्षेत्र
नकटुवा,5,697,कृषि क्षेत्र
नकटुवा,5,703,कृषि क्षेत्र
नकटुवा,5,704,कृषि क्षेत्र
नकटुवा,5,707,आवासिय क्षेत्र
नकटुवा,5,708,आवासिय क्षेत्र
नकटुवा,5,711,आवासिय क्षेत्र
नकटुवा,5,712,आवासिय क्षेत्र
नकटुवा,5,713,आवासिय क्षेत्र
नकटुवा,5,714,आवासिय क्षेत्र
नकटुवा,5,715,आवासिय क्षेत्र
नकटुवा,5,716,आवासिय क्षेत्र
नकटुवा,5,717,आवासिय क्षेत्र
नकटुवा,5,718,आवासिय क्षेत्र
नकटुवा,5,719,कृषि क्षेत्र
नकटुवा,5,720,कृषि क्षेत्र
नकटुवा,5,721,कृषि क्षेत्र
नकटुवा,5,722,कृषि क्षेत्र
नकटुवा,5,723,कृषि क्षेत्र
नकटुवा,5,724,कृषि क्षेत्र
नकटुवा,5,727,आवासिय क्षेत्र
नकटुवा,5,728,आवासिय क्षेत्र
नकटुवा,5,729,आवासिय क्षेत्र
नकटुवा,5,730,आवासिय क्षेत्र
नकटुवा,5,731,आवासिय क्षेत्र
नकटुवा,5,732,कृषि क्षेत्र
नकटुवा,5,734,कृषि क्षेत्र
नकटुवा,5,735,कृषि क्षेत्र
नकटुवा,5,736,कृषि क्षेत्र
नकटुवा,5,737,कृषि क्षेत्र
नकटुवा,5,740,कृषि क्षेत्र
नकटुवा,5,741,कृषि क्षेत्र
नकटुवा,5,742,कृषि क्षेत्र
नकटुवा,5,743,कृषि क्षेत्र
नकटुवा,5,744,आवासिय क्षेत्र
नकटुवा,5,746,आवासिय क्षेत्र
नकटुवा,5,747,आवासिय क्षेत्र
नकटुवा,5,749,आवासिय क्षेत्र
नकटुवा,5,751,आवासिय क्षेत्र
नकटुवा,5,753,आवासिय क्षेत्र
नकटुवा,5,754,आवासिय क्षेत्र
नकटुवा,5,755,आवासिय क्षेत्र
नकटुवा,5,756,आवासिय क्षेत्र
नकटुवा,5,757,आवासिय क्षेत्र
नकटुवा,5,758,आवासिय क्षेत्र
नकटुवा,5,759,आवासिय क्षेत्र
नकटुवा,5,760,आवासिय क्षेत्र
नकटुवा,5,761,आवासिय क्षेत्र
नकटुवा,5,762,आवासिय क्षेत्र
नकटुवा,5,763,आवासिय क्षेत्र
नकटुवा,5,764,आवासिय क्षेत्र
नकटुवा,5,766,कृषि क्षेत्र
नकटुवा,5,767,कृषि क्षेत्र
नकटुवा,5,768,कृषि क्षेत्र
नकटुवा,5,771,कृषि क्षेत्र
नकटुवा,5,772,कृषि क्षेत्र
नकटुवा,5,773,कृषि क्षेत्र
नकटुवा,5,774,आवासिय क्षेत्र
नकटुवा,5,775,आवासिय क्षेत्र
नकटुवा,5,776,आवासिय क्षेत्र
नकटुवा,5,777,कृषि क्षेत्र
नकटुवा,5,778,कृषि क्षेत्र
नकटुवा,5,779,कृषि क्षेत्र
नकटुवा,5,780,कृषि क्षेत्र
नकटुवा,5,781,कृषि क्षेत्र
नकटुवा,5,782,कृषि क्षेत्र
नकटुवा,5,783,कृषि क्षेत्र
नकटुवा,5,784,कृषि क्षेत्र
नकटुवा,5,785,कृषि क्षेत्र
नकटुवा,5,786,कृषि क्षेत्र
नकटुवा,5,787,कृषि क्षेत्र
नकटुवा,5,788,कृषि क्षेत्र
नकटुवा,5,790,आवासिय क्षेत्र
नकटुवा,5,791,आवासिय क्षेत्र
नकटुवा,5,792,आवासिय क्षेत्र
नकटुवा,5,793,आवासिय क्षेत्र
नकटुवा,5,794,आवासिय क्षेत्र
नकटुवा,5,795,आवासिय क्षेत्र
नकटुवा,5,796,कृषि क्षेत्र
नकटुवा,5,797,कृषि क्षेत्र
नकटुवा,5,798,कृषि क्षेत्र
नकटुवा,5,799,कृषि क्षेत्र
नकटुवा,5,800,कृषि क्षेत्र
नकटुवा,5,801,कृषि क्षेत्र
नकटुवा,5,802,कृषि क्षेत्र
नकटुवा,5,803,कृषि क्षेत्र
नकटुवा,5,804,आवासिय क्षेत्र
नकटुवा,5,805,आवासिय क्षेत्र
नकटुवा,5,806,आवासिय क्षेत्र
नकटुवा,5,807,आवासिय क्षेत्र
नकटुवा,5,808,कृषि क्षेत्र
नकटुवा,5,809,कृषि क्षेत्र
नकटुवा,5,812,आवासिय क्षेत्र
नकटुवा,5,813,आवासिय क्षेत्र
नकटुवा,5,814,कृषि क्षेत्र
नकटुवा,5,815,आवासिय क्षेत्र
नकटुवा,5,816,कृषि क्षेत्र
नकटुवा,5,817,कृषि क्षेत्र
नकटुवा,5,818,कृषि क्षेत्र
नकटुवा,5,819,कृषि क्षेत्र
नकटुवा,5,820,कृषि क्षेत्र
नकटुवा,5,821,कृषि क्षेत्र
नकटुवा,5,822,कृषि क्षेत्र
नकटुवा,5,823,आवासिय क्षेत्र
नकटुवा,5,824,आवासिय क्षेत्र
नकटुवा,5,999,आवासिय क्षेत्र
नकटुवा,5,9891,सार्वजनिक उपयोग क्षेत्र
नकटुवा,5,9894,कृषि क्षेत्र
नकटुवा,5,9898,कृषि क्षेत्र
नकटुवा,5,9900,कृषि क्षेत्र
नकटुवा,5,9902,कृषि क्षेत्र
नकटुवा,5,9903,कृषि क्षेत्र
नकटुवा,5,9905,कृषि क्षेत्र
नकटुवा,5,9907,सार्वजनिक उपयोग क्षेत्र
नकटुवा,5,9912,आवासिय क्षेत्र
नकटुवा,5,9919,आवासिय क्षेत्र
नकटुवा,5,9922,कृषि क्षेत्र
नकटुवा,5,9923,कृषि क्षेत्र
नकटुवा,5,9924,आवासिय क्षेत्र
नकटुवा,5,9933,आवासिय क्षेत्र
नकटुवा,5,9935,आवासिय क्षेत्र
नकटुवा,5,9940,आवासिय क्षेत्र
नकटुवा,5,9943,आवासिय क्षेत्र
नकटुवा,5,9944,कृषि क्षेत्र
नकटुवा,5,9945,कृषि क्षेत्र
नकटुवा,5,9946,कृषि क्षेत्र
नकटुवा,5,9947,कृषि क्षेत्र
नकटुवा,5,9948,कृषि क्षेत्र
नकटुवा,5,9959,"नदी, खोला, ताल, सिमसार क्षेत्र"
नकटुवा,5,9962,आवासिय क्षेत्र
नकटुवा,5,9965,कृषि क्षेत्र
नकटुवा,5,9967,कृषि क्षेत्र
नकटुवा,5,9968,आवासिय क्षेत्र
नकटुवा,5,9969,कृषि क्षेत्र
नकटुवा,5,9974,कृषि क्षेत्र
नकटुवा,5,9975,कृषि क्षेत्र
नकटुवा,5,9976,कृषि क्षेत्र
नकटुवा,5,9984,कृषि क्षेत्र
नकटुवा,5,9985,कृषि क्षेत्र
नकटुवा,5,9990,कृषि क्षेत्र
नकटुवा,5,9992,कृषि क्षेत्र
नकटुवा,5,9993,आवासिय क्षेत्र
नकटुवा,5,9994,कृषि क्षेत्र
नकटुवा,5,9995,कृषि क्षेत्र
नकटुवा,5,9996,कृषि क्षेत्र
नकटुवा,5,9997,कृषि क्षेत्र
नकटुवा,5,9998,कृषि क्षेत्र
नकटुवा,5,9999,कृषि क्षेत्र
नकटुवा,5 गाउँ,3,आवासिय क्षेत्र
नकटुवा,5 गाउँ,4,आवासिय क्षेत्र
नकटुवा,5 गाउँ,10,आवासिय क्षेत्र
नकटुवा,5 गाउँ,19,आवासिय क्षेत्र
नकटुवा,5 गाउँ,20,आवासिय क्षेत्र
नकटुवा,5 गाउँ,21,आवासिय क्षेत्र
नकटुवा,5 गाउँ,23,आवासिय क्षेत्र
नकटुवा,5 गाउँ,26,आवासिय क्षेत्र
नकटुवा,5 गाउँ,27,आवासिय क्षेत्र
नकटुवा,5 गाउँ,29,आवासिय क्षेत्र
नकटुवा,5 गाउँ,30,आवासिय क्षेत्र
नकटुवा,5 गाउँ,31,आवासिय क्षेत्र
नकटुवा,5 गाउँ,32,आवासिय क्षेत्र
नकटुवा,5 गाउँ,33,आवासिय क्षेत्र
नकटुवा,5 गाउँ,34,आवासिय क्षेत्र
नकटुवा,5 गाउँ,35,आवासिय क्षेत्र
नकटुवा,5 गाउँ,36,आवासिय क्षेत्र
नकटुवा,5 गाउँ,38,आवासिय क्षेत्र
नकटुवा,5 गाउँ,39,आवासिय क्षेत्र
नकटुवा,5 गाउँ,41,आवासिय क्षेत्र
नकटुवा,5 गाउँ,43,आवासिय क्षेत्र
नकटुवा,5 गाउँ,44,आवासिय क्षेत्र
नकटुवा,5 गाउँ,45,आवासिय क्षेत्र
नकटुवा,5 गाउँ,47,आवासिय क्षेत्र
नकटुवा,5 गाउँ,48,आवासिय क्षेत्र
नकटुवा,5 गाउँ,49,आवासिय क्षेत्र
नकटुवा,5 गाउँ,50,आवासिय क्षेत्र
नकटुवा,5 गाउँ,55,आवासिय क्षेत्र
नकटुवा,5 गाउँ,56,आवासिय क्षेत्र
नकटुवा,5 गाउँ,58,आवासिय क्षेत्र
नकटुवा,5 गाउँ,59,आवासिय क्षेत्र
नकटुवा,5 गाउँ,60,आवासिय क्षेत्र
नकटुवा,5 गाउँ,61,आवासिय क्षेत्र
नकटुवा,5 गाउँ,62,आवासिय क्षेत्र
नकटुवा,5 गाउँ,63,आवासिय क्षेत्र
नकटुवा,5 गाउँ,65,आवासिय क्षेत्र
नकटुवा,5 गाउँ,67,आवासिय क्षेत्र
नकटुवा,5 गाउँ,68,आवासिय क्षेत्र
नकटुवा,5 गाउँ,69,आवासिय क्षेत्र
नकटुवा,5 गाउँ,70,आवासिय क्षेत्र
नकटुवा,5 गाउँ,71,आवासिय क्षेत्र
नकटुवा,5 गाउँ,73,आवासिय क्षेत्र
नकटुवा,5 गाउँ,75,आवासिय क्षेत्र
नकटुवा,5 गाउँ,76,आवासिय क्षेत्र
नकटुवा,5 गाउँ,78,आवासिय क्षेत्र
नकटुवा,5 गाउँ,79,आवासिय क्षेत्र
नकटुवा,5 गाउँ,81,आवासिय क्षेत्र
नकटुवा,5 गाउँ,82,आवासिय क्षेत्र
नकटुवा,5 गाउँ,83,आवासिय क्षेत्र
नकटुवा,5 गाउँ,84,आवासिय क्षेत्र
नकटुवा,5 गाउँ,85,आवासिय क्षेत्र
नकटुवा,5 गाउँ,86,आवासिय क्षेत्र
नकटुवा,5 गाउँ,90,आवासिय क्षेत्र
नकटुवा,5 गाउँ,91,आवासिय क्षेत्र
नकटुवा,5 गाउँ,92,आवासिय क्षेत्र
नकटुवा,5 गाउँ,93,आवासिय क्षेत्र
नकटुवा,5 गाउँ,94,आवासिय क्षेत्र
नकटुवा,5 गाउँ,95,आवासिय क्षेत्र
नकटुवा,5 गाउँ,96,आवासिय क्षेत्र
नकटुवा,5 गाउँ,97,आवासिय क्षेत्र
नकटुवा,5 गाउँ,98,आवासिय क्षेत्र
नकटुवा,5 गाउँ,99,आवासिय क्षेत्र
नकटुवा,5 गाउँ,102,आवासिय क्षेत्र
नकटुवा,5 गाउँ,104,आवासिय क्षेत्र
नकटुवा,5 गाउँ,105,आवासिय क्षेत्र
नकटुवा,5 गाउँ,106,आवासिय क्षेत्र
नकटुवा,5 गाउँ,109,आवासिय क्षेत्र
नकटुवा,5 गाउँ,114,आवासिय क्षेत्र
नकटुवा,5 गाउँ,115,आवासिय क्षेत्र
नकटुवा,5 गाउँ,116,आवासिय क्षेत्र
नकटुवा,5 गाउँ,117,आवासिय क्षेत्र
नकटुवा,5 गाउँ,118,आवासिय क्षेत्र
नकटुवा,5 गाउँ,119,आवासिय क्षेत्र
नकटुवा,5 गाउँ,122,आवासिय क्षेत्र
नकटुवा,5 गाउँ,123,आवासिय क्षेत्र
नकटुवा,5 गाउँ,124,आवासिय क्षेत्र
नकटुवा,5 गाउँ,125,आवासिय क्षेत्र
नकटुवा,5 गाउँ,126,आवासिय क्षेत्र
नकटुवा,5 गाउँ,127,आवासिय क्षेत्र
नकटुवा,5 गाउँ,128,आवासिय क्षेत्र
नकटुवा,5 गाउँ,129,आवासिय क्षेत्र
नकटुवा,5 गाउँ,130,आवासिय क्षेत्र
नकटुवा,5 गाउँ,131,आवासिय क्षेत्र
नकटुवा,5 गाउँ,132,आवासिय क्षेत्र
नकटुवा,5 गाउँ,133,आवासिय क्षेत्र
नकटुवा,5 गाउँ,134,आवासिय क्षेत्र
नकटुवा,5 गाउँ,135,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9970,"नदी, खोला, ताल, सिमसार क्षेत्र"
नकटुवा,5 गाउँ,9973,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9978,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9979,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9980,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9981,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9982,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9985,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9986,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9987,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9988,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9990,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9991,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9992,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9994,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9995,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9996,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9997,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9998,आवासिय क्षेत्र
नकटुवा,5 गाउँ,9999,आवासिय क्षेत्र
नकटुवा,5 नहर,272,सार्वजनिक उपयोग क्षेत्र
नकटुवा,5 नहर,275,आवासिय क्षेत्र
नकटुवा,5 नहर,310,आवासिय क्षेत्र
नकटुवा,5 नहर,418,आवासिय क्षेत्र
नकटुवा,5 नहर,419,आवासिय क्षेत्र
नकटुवा,5 नहर,560,आवासिय क्षेत्र
नकटुवा,5 नहर,561,आवासिय क्षेत्र
नकटुवा,5 नहर,575,आवासिय क्षेत्र
नकटुवा,5 नहर,576,आवासिय क्षेत्र
नकटुवा,5 नहर,582,आवासिय क्षेत्र
नकटुवा,5 नहर,672,आवासिय क्षेत्र
नकटुवा,5 नहर,673,आवासिय क्षेत्र
नकटुवा,5 नहर,674,आवासिय क्षेत्र
नकटुवा,5 नहर,675,आवासिय क्षेत्र
नकटुवा,5 नहर,676,आवासिय क्षेत्र
नकटुवा,5 नहर,677,आवासिय क्षेत्र
नकटुवा,5 नहर,678,आवासिय क्षेत्र
नकटुवा,5 नहर,679,आवासिय क्षेत्र
नकटुवा,5 नहर,699,आवासिय क्षेत्र
नकटुवा,5 नहर,709,आवासिय क्षेत्र
नकटुवा,5 नहर,710,आवासिय क्षेत्र
नकटुवा,5 नहर,999983,सार्वजनिक उपयोग क्षेत्र
नकटुवा,5 नहर,999984,सार्वजनिक उपयोग क्षेत्र
नकटुवा,5 नहर,999988,आवासिय क्षेत्र
नकटुवा,5 नहर,999989,आवासिय क्षेत्र
नकटुवा,5 नहर,999990,सार्वजनिक उपयोग क्षेत्र
नकटुवा,5 नहर,999991,सार्वजनिक उपयोग क्षेत्र
नकटुवा,5 नहर,999992,आवासिय क्षेत्र
नकटुवा,5 नहर,999993,आवासिय क्षेत्र
नकटुवा,5 नहर,999999,सार्वजनिक उपयोग क्षेत्र
नकटुवा,6,3,आवासिय क्षेत्र
नकटुवा,6,5,आवासिय क्षेत्र
नकटुवा,6,6,आवासिय क्षेत्र
नकटुवा,6,7,आवासिय क्षेत्र
नकटुवा,6,8,आवासिय क्षेत्र
नकटुवा,6,9,आवासिय क्षेत्र
नकटुवा,6,10,आवासिय क्षेत्र
